"","Time..rel.ms.","Date","Time","Type","No.","Phase","Day","duration","System","Channel","F","Fm","PAR","Y.II.","ETR"
"1329",635010180,"2022-04-11T22:00:00Z","1899-12-31T21:06:14Z","FO",3562,"recovery_scraped",6,19,"IMP","C42",84,281,"-","0.701","-"
"1330",635055580,"2022-04-11T22:00:00Z","1899-12-31T21:06:59Z","FO",3564,"recovery",6,19,"IMP","C44",287,895,"-","0.679","-"
"1331",635059380,"2022-04-11T22:00:00Z","1899-12-31T21:07:03Z","FO",3565,"recovery",6,19,"IMP","C44",146,598,"-","0.756","-"
"1332",635071980,"2022-04-11T22:00:00Z","1899-12-31T21:07:15Z","FO",3566,"recovery",6,19,"IMP","C44",143,418,"-","0.658","-"
"1333",635078980,"2022-04-11T22:00:00Z","1899-12-31T21:07:22Z","FO",3567,"recovery",6,19,"IMP","C44",266,782,"-","0.660","-"
"1334",635087100,"2022-04-11T22:00:00Z","1899-12-31T21:07:31Z","FO",3568,"recovery_scraped",6,19,"IMP","C44",118,245,"-","0.518","-"
"1335",635102200,"2022-04-11T22:00:00Z","1899-12-31T21:07:46Z","FO",3570,"recovery",6,19,"IMP","C45",270,1046,"-","0.742","-"
"1336",635108640,"2022-04-11T22:00:00Z","1899-12-31T21:07:52Z","FO",3571,"recovery",6,19,"IMP","C45",184,636,"-","0.711","-"
"1337",635118300,"2022-04-11T22:00:00Z","1899-12-31T21:08:02Z","FO",3572,"recovery",6,19,"IMP","C45",134,613,"-","0.781","-"
"1338",635125440,"2022-04-11T22:00:00Z","1899-12-31T21:08:09Z","FO",3573,"recovery",6,19,"IMP","C45",183,428,"-","0.572","-"
"1339",635139420,"2022-04-11T22:00:00Z","1899-12-31T21:08:23Z","FO",3574,"recovery_scraped",6,19,"IMP","C45",32,95,"-","0.663","-"
"1340",635155320,"2022-04-11T22:00:00Z","1899-12-31T21:08:39Z","FO",3576,"recovery",6,19,"IMP","C46",290,1307,"-","0.778","-"
"1341",635161700,"2022-04-11T22:00:00Z","1899-12-31T21:08:45Z","FO",3577,"recovery",6,19,"IMP","C46",144,507,"-","0.716","-"
"1342",635166940,"2022-04-11T22:00:00Z","1899-12-31T21:08:50Z","FO",3578,"recovery",6,19,"IMP","C46",310,1223,"-","0.747","-"
"1343",635173220,"2022-04-11T22:00:00Z","1899-12-31T21:08:57Z","FO",3579,"recovery",6,19,"IMP","C46",65,238,"-","0.727","-"
"1344",635184240,"2022-04-11T22:00:00Z","1899-12-31T21:09:08Z","FO",3580,"recovery_scraped",6,19,"IMP","C46",55,331,"-","0.834","-"
"1345",635206160,"2022-04-11T22:00:00Z","1899-12-31T21:09:30Z","FO",3583,"recovery",6,19,"IMP","C52",205,953,"-","0.785","-"
"1346",635212980,"2022-04-11T22:00:00Z","1899-12-31T21:09:36Z","FO",3584,"recovery",6,19,"IMP","C52",245,886,"-","0.723","-"
"1347",635219980,"2022-04-11T22:00:00Z","1899-12-31T21:09:43Z","FO",3585,"recovery",6,19,"IMP","C52",111,451,"-","0.754","-"
"1348",635224000,"2022-04-11T22:00:00Z","1899-12-31T21:09:48Z","FO",3586,"recovery",6,19,"IMP","C52",189,700,"-","0.730","-"
"1349",635232140,"2022-04-11T22:00:00Z","1899-12-31T21:09:56Z","FO",3587,"recovery_scraped",6,19,"IMP","C52",72,353,"-","0.796","-"
"1350",635245180,"2022-04-11T22:00:00Z","1899-12-31T21:10:09Z","FO",3589,"recovery",6,19,"IMP","C53",315,962,"-","0.673","-"
"1351",635250080,"2022-04-11T22:00:00Z","1899-12-31T21:10:14Z","FO",3590,"recovery",6,19,"IMP","C53",141,419,"-","0.663","-"
"1352",635258180,"2022-04-11T22:00:00Z","1899-12-31T21:10:22Z","FO",3591,"recovery",6,19,"IMP","C53",94,493,"-","0.809","-"
"1353",635264400,"2022-04-11T22:00:00Z","1899-12-31T21:10:28Z","FO",3592,"recovery",6,19,"IMP","C53",81,374,"-","0.783","-"
"1354",635273580,"2022-04-11T22:00:00Z","1899-12-31T21:10:37Z","FO",3593,"recovery_scraped",6,19,"IMP","C53",105,326,"-","0.678","-"
"1355",635286860,"2022-04-11T22:00:00Z","1899-12-31T21:10:50Z","FO",3595,"recovery",6,19,"IMP","C54",209,997,"-","0.790","-"
"1356",635291260,"2022-04-11T22:00:00Z","1899-12-31T21:10:55Z","FO",3596,"recovery",6,19,"IMP","C54",202,445,"-","0.546","-"
"1357",635303700,"2022-04-11T22:00:00Z","1899-12-31T21:11:07Z","FO",3597,"recovery",6,19,"IMP","C54",296,484,"-","0.388","-"
"1358",635308300,"2022-04-11T22:00:00Z","1899-12-31T21:11:12Z","FO",3598,"recovery",6,19,"IMP","C54",143,538,"-","0.734","-"
"1359",635321300,"2022-04-11T22:00:00Z","1899-12-31T21:11:25Z","FO",3599,"recovery_scraped",6,19,"IMP","C54",126,427,"-","0.705","-"
"1360",635327260,"2022-04-11T22:00:00Z","1899-12-31T21:11:31Z","FO",3600,"recovery_scraped",6,19,"IMP","C54",53,107,"-","0.505","-"
"1361",635345160,"2022-04-11T22:00:00Z","1899-12-31T21:11:49Z","FO",3602,"recovery",6,19,"IMP","C55",277,1023,"-","0.729","-"
"1362",635350320,"2022-04-11T22:00:00Z","1899-12-31T21:11:54Z","FO",3603,"recovery",6,19,"IMP","C55",137,324,"-","0.577","-"
"1363",635363240,"2022-04-11T22:00:00Z","1899-12-31T21:12:07Z","FO",3604,"recovery",6,19,"IMP","C55",193,855,"-","0.774","-"
"1364",635369660,"2022-04-11T22:00:00Z","1899-12-31T21:12:13Z","FO",3605,"recovery",6,19,"IMP","C55",483,1689,"-","0.714","-"
"1365",635377000,"2022-04-11T22:00:00Z","1899-12-31T21:12:21Z","FO",3606,"recovery_scraped",6,19,"IMP","C55",75,308,"-","0.756","-"
"1366",635404600,"2022-04-11T22:00:00Z","1899-12-31T21:12:48Z","FO",3608,"recovery",6,19,"IMP","C57",522,1652,"-","0.684","-"
"1367",635409220,"2022-04-11T22:00:00Z","1899-12-31T21:12:53Z","FO",3609,"recovery",6,19,"IMP","C57",188,465,"-","0.596","-"
"1368",635417100,"2022-04-11T22:00:00Z","1899-12-31T21:13:01Z","FO",3610,"recovery",6,19,"IMP","C57",71,415,"-","0.829","-"
"1369",635424780,"2022-04-11T22:00:00Z","1899-12-31T21:13:08Z","FO",3611,"recovery",6,19,"IMP","C57",204,401,"-","0.491","-"
"1370",635432840,"2022-04-11T22:00:00Z","1899-12-31T21:13:16Z","FO",3612,"recovery_scraped",6,19,"IMP","C57",238,1029,"-","0.769","-"
"1371",635444460,"2022-04-11T22:00:00Z","1899-12-31T21:13:28Z","FO",3614,"recovery",6,19,"IMP","C58",310,1106,"-","0.720","-"
"1372",635448320,"2022-04-11T22:00:00Z","1899-12-31T21:13:32Z","FO",3615,"recovery",6,19,"IMP","C58",273,600,"-","0.545","-"
"1373",635453160,"2022-04-11T22:00:00Z","1899-12-31T21:13:37Z","FO",3616,"recovery",6,19,"IMP","C58",266,332,"-","0.199","-"
"1374",635463480,"2022-04-11T22:00:00Z","1899-12-31T21:13:47Z","FO",3617,"recovery",6,19,"IMP","C58",182,290,"-","0.372","-"
"1375",635471200,"2022-04-11T22:00:00Z","1899-12-31T21:13:55Z","FO",3618,"recovery_scraped",6,19,"IMP","C58",99,325,"-","0.695","-"
"1376",635481180,"2022-04-11T22:00:00Z","1899-12-31T21:14:05Z","FO",3619,"recovery_scraped",6,19,"IMP","C58",146,281,"-","0.480","-"
"1377",635500280,"2022-04-11T22:00:00Z","1899-12-31T21:14:24Z","FO",3621,"recovery",6,19,"IMP","C60",242,1046,"-","0.769","-"
"1378",635506660,"2022-04-11T22:00:00Z","1899-12-31T21:14:30Z","FO",3622,"recovery",6,19,"IMP","C60",137,447,"-","0.694","-"
"1379",635511700,"2022-04-11T22:00:00Z","1899-12-31T21:14:35Z","FO",3623,"recovery",6,19,"IMP","C60",105,183,"-","0.426","-"
"1380",635519140,"2022-04-11T22:00:00Z","1899-12-31T21:14:43Z","FO",3624,"recovery",6,19,"IMP","C60",163,638,"-","0.745","-"
"1381",635527700,"2022-04-11T22:00:00Z","1899-12-31T21:14:51Z","FO",3625,"recovery_scraped",6,19,"IMP","C60",69,271,"-","0.745","-"
"1382",635540920,"2022-04-11T22:00:00Z","1899-12-31T21:15:04Z","FO",3627,"recovery",6,19,"IMP","C64",114,458,"-","0.751","-"
"1383",635545740,"2022-04-11T22:00:00Z","1899-12-31T21:15:09Z","FO",3628,"recovery",6,19,"IMP","C64",157,509,"-","0.692","-"
"1384",635552440,"2022-04-11T22:00:00Z","1899-12-31T21:15:16Z","FO",3629,"recovery",6,19,"IMP","C64",158,493,"-","0.680","-"
"1385",635560720,"2022-04-11T22:00:00Z","1899-12-31T21:15:24Z","FO",3630,"recovery",6,19,"IMP","C64",134,672,"-","0.801","-"
"1386",635568960,"2022-04-11T22:00:00Z","1899-12-31T21:15:32Z","FO",3631,"recovery_scraped",6,19,"IMP","C64",88,210,"-","0.581","-"
"1387",979399540,"2022-04-15T22:00:00Z","1899-12-31T20:46:03Z","FO",3802,"recovery",10,23,"IMP","C01",186,451,"-","0.588","-"
"1388",979405420,"2022-04-15T22:00:00Z","1899-12-31T20:46:09Z","FO",3803,"recovery",10,23,"IMP","C01",490,1249,"-","0.608","-"
"1389",979413480,"2022-04-15T22:00:00Z","1899-12-31T20:46:17Z","FO",3804,"recovery",10,23,"IMP","C01",122,465,"-","0.738","-"
"1390",979418880,"2022-04-15T22:00:00Z","1899-12-31T20:46:22Z","FO",3805,"recovery",10,23,"IMP","C01",156,364,"-","0.571","-"
"1391",979424420,"2022-04-15T22:00:00Z","1899-12-31T20:46:28Z","FO",3806,"recovery_scraped",10,23,"IMP","C01",44,119,"-","0.630","-"
"1392",979495740,"2022-04-15T22:00:00Z","1899-12-31T20:47:39Z","FO",3808,"recovery",10,23,"IMP","C02",241,732,"-","0.671","-"
"1393",979508660,"2022-04-15T22:00:00Z","1899-12-31T20:47:52Z","FO",3809,"recovery",10,23,"IMP","C02",90,314,"-","0.713","-"
"1394",979523660,"2022-04-15T22:00:00Z","1899-12-31T20:48:07Z","FO",3810,"recovery",10,23,"IMP","C02",71,226,"-","0.686","-"
"1395",979533500,"2022-04-15T22:00:00Z","1899-12-31T20:48:17Z","FO",3811,"recovery",10,23,"IMP","C02",76,242,"-","0.686","-"
"1396",979548300,"2022-04-15T22:00:00Z","1899-12-31T20:48:32Z","FO",3812,"recovery_scraped",10,23,"IMP","C02",150,453,"-","0.669","-"
"1397",979572780,"2022-04-15T22:00:00Z","1899-12-31T20:48:56Z","FO",3814,"recovery",10,23,"IMP","C03",100,283,"-","0.647","-"
"1398",979581560,"2022-04-15T22:00:00Z","1899-12-31T20:49:05Z","FO",3815,"recovery",10,23,"IMP","C03",123,401,"-","0.693","-"
"1399",979592600,"2022-04-15T22:00:00Z","1899-12-31T20:49:16Z","FO",3816,"recovery",10,23,"IMP","C03",159,447,"-","0.644","-"
"1400",979600760,"2022-04-15T22:00:00Z","1899-12-31T20:49:24Z","FO",3817,"recovery",10,23,"IMP","C03",139,448,"-","0.690","-"
"1401",979618900,"2022-04-15T22:00:00Z","1899-12-31T20:49:42Z","FO",3818,"recovery_scraped",10,23,"IMP","C03",123,581,"-","0.788","-"
"1402",979637580,"2022-04-15T22:00:00Z","1899-12-31T20:50:01Z","FO",3820,"recovery",10,23,"IMP","C04",85,324,"-","0.738","-"
"1403",979645000,"2022-04-15T22:00:00Z","1899-12-31T20:50:09Z","FO",3821,"recovery",10,23,"IMP","C04",132,426,"-","0.690","-"
"1404",979655640,"2022-04-15T22:00:00Z","1899-12-31T20:50:19Z","FO",3822,"recovery",10,23,"IMP","C04",121,499,"-","0.758","-"
"1405",979662420,"2022-04-15T22:00:00Z","1899-12-31T20:50:26Z","FO",3823,"recovery",10,23,"IMP","C04",137,520,"-","0.737","-"
"1406",979673980,"2022-04-15T22:00:00Z","1899-12-31T20:50:37Z","FO",3824,"recovery_scraped",10,23,"IMP","C04",94,282,"-","0.667","-"
"1407",979694120,"2022-04-15T22:00:00Z","1899-12-31T20:50:58Z","FO",3826,"recovery",10,23,"IMP","C09",135,447,"-","0.698","-"
"1408",979700320,"2022-04-15T22:00:00Z","1899-12-31T20:51:04Z","FO",3827,"recovery",10,23,"IMP","C09",48,141,"-","0.660","-"
"1409",979710440,"2022-04-15T22:00:00Z","1899-12-31T20:51:14Z","FO",3828,"recovery",10,23,"IMP","C09",58,200,"-","0.710","-"
"1410",979718580,"2022-04-15T22:00:00Z","1899-12-31T20:51:22Z","FO",3829,"recovery",10,23,"IMP","C09",135,343,"-","0.606","-"
"1411",979730120,"2022-04-15T22:00:00Z","1899-12-31T20:51:34Z","FO",3830,"recovery_scraped",10,23,"IMP","C09",102,662,"-","0.846","-"
"1412",979735060,"2022-04-15T22:00:00Z","1899-12-31T20:51:39Z","FO",3831,"recovery_scraped",10,23,"IMP","C09",20,60,"-","0.667","-"
"1413",979757500,"2022-04-15T22:00:00Z","1899-12-31T20:52:01Z","FO",3833,"recovery",10,23,"IMP","C12",138,526,"-","0.738","-"
"1414",979764480,"2022-04-15T22:00:00Z","1899-12-31T20:52:08Z","FO",3834,"recovery",10,23,"IMP","C12",140,620,"-","0.774","-"
"1415",979774050,"2022-04-15T22:00:00Z","1899-12-31T20:52:18Z","FO",3835,"recovery",10,23,"IMP","C12",63,241,"-","0.739","-"
"1416",979781480,"2022-04-15T22:00:00Z","1899-12-31T20:52:25Z","FO",3836,"recovery",10,23,"IMP","C12",111,273,"-","0.593","-"
"1417",979793320,"2022-04-15T22:00:00Z","1899-12-31T20:52:37Z","FO",3837,"recovery_scraped",10,23,"IMP","C12",247,1042,"-","0.763","-"
"1418",979813720,"2022-04-15T22:00:00Z","1899-12-31T20:52:57Z","FO",3839,"recovery",10,23,"IMP","C14",146,378,"-","0.614","-"
"1419",979825340,"2022-04-15T22:00:00Z","1899-12-31T20:53:09Z","FO",3840,"recovery",10,23,"IMP","C14",180,744,"-","0.758","-"
"1420",979834740,"2022-04-15T22:00:00Z","1899-12-31T20:53:18Z","FO",3841,"recovery",10,23,"IMP","C14",270,1354,"-","0.801","-"
"1421",979841280,"2022-04-15T22:00:00Z","1899-12-31T20:53:25Z","FO",3842,"recovery",10,23,"IMP","C14",135,353,"-","0.618","-"
"1422",979857160,"2022-04-15T22:00:00Z","1899-12-31T20:53:41Z","FO",3843,"recovery_scraped",10,23,"IMP","C14",158,753,"-","0.790","-"
"1423",979878820,"2022-04-15T22:00:00Z","1899-12-31T20:54:02Z","FO",3845,"recovery",10,23,"IMP","C16",116,373,"-","0.689","-"
"1424",979887400,"2022-04-15T22:00:00Z","1899-12-31T20:54:11Z","FO",3846,"recovery",10,23,"IMP","C16",74,300,"-","0.753","-"
"1425",979898300,"2022-04-15T22:00:00Z","1899-12-31T20:54:22Z","FO",3847,"recovery",10,23,"IMP","C16",130,461,"-","0.718","-"
"1426",979905160,"2022-04-15T22:00:00Z","1899-12-31T20:54:29Z","FO",3848,"recovery",10,23,"IMP","C16",143,513,"-","0.721","-"
"1427",979916900,"2022-04-15T22:00:00Z","1899-12-31T20:54:40Z","FO",3849,"recovery_scraped",10,23,"IMP","C16",78,292,"-","0.733","-"
"1428",979935540,"2022-04-15T22:00:00Z","1899-12-31T20:54:59Z","FO",3851,"recovery",10,23,"IMP","C18",247,675,"-","0.634","-"
"1429",979942200,"2022-04-15T22:00:00Z","1899-12-31T20:55:06Z","FO",3852,"recovery",10,23,"IMP","C18",56,106,"-","0.472","-"
"1430",979951080,"2022-04-15T22:00:00Z","1899-12-31T20:55:15Z","FO",3853,"recovery",10,23,"IMP","C18",89,248,"-","0.641","-"
"1431",979957740,"2022-04-15T22:00:00Z","1899-12-31T20:55:21Z","FO",3854,"recovery",10,23,"IMP","C18",77,244,"-","0.684","-"
"1432",979968780,"2022-04-15T22:00:00Z","1899-12-31T20:55:32Z","FO",3855,"recovery_scraped",10,23,"IMP","C18",144,794,"-","0.819","-"
"1433",979987960,"2022-04-15T22:00:00Z","1899-12-31T20:55:51Z","FO",3858,"recovery",10,23,"IMP","C19",111,268,"-","0.586","-"
"1434",979994680,"2022-04-15T22:00:00Z","1899-12-31T20:55:58Z","FO",3859,"recovery",10,23,"IMP","C19",59,168,"-","0.649","-"
"1435",980002980,"2022-04-15T22:00:00Z","1899-12-31T20:56:06Z","FO",3860,"recovery",10,23,"IMP","C19",171,396,"-","0.568","-"
"1436",980008880,"2022-04-15T22:00:00Z","1899-12-31T20:56:12Z","FO",3861,"recovery",10,23,"IMP","C19",142,365,"-","0.611","-"
"1437",980019660,"2022-04-15T22:00:00Z","1899-12-31T20:56:23Z","FO",3862,"recovery_scraped",10,23,"IMP","C19",69,372,"-","0.815","-"
"1438",980041300,"2022-04-15T22:00:00Z","1899-12-31T20:56:45Z","FO",3864,"recovery",10,23,"IMP","C20",153,541,"-","0.717","-"
"1439",980047660,"2022-04-15T22:00:00Z","1899-12-31T20:56:51Z","FO",3865,"recovery",10,23,"IMP","C20",72,239,"-","0.699","-"
"1440",980056780,"2022-04-15T22:00:00Z","1899-12-31T20:57:00Z","FO",3866,"recovery",10,23,"IMP","C20",84,316,"-","0.734","-"
"1441",980062420,"2022-04-15T22:00:00Z","1899-12-31T20:57:06Z","FO",3867,"recovery",10,23,"IMP","C20",214,824,"-","0.740","-"
"1442",980074560,"2022-04-15T22:00:00Z","1899-12-31T20:57:18Z","FO",3868,"recovery_scraped",10,23,"IMP","C20",260,796,"-","0.673","-"
"1443",980102280,"2022-04-15T22:00:00Z","1899-12-31T20:57:46Z","FO",3870,"recovery",10,23,"IMP","C22",204,700,"-","0.709","-"
"1444",980122160,"2022-04-15T22:00:00Z","1899-12-31T20:58:06Z","FO",3871,"recovery",10,23,"IMP","C22",258,885,"-","0.708","-"
"1445",980130080,"2022-04-15T22:00:00Z","1899-12-31T20:58:14Z","FO",3872,"recovery",10,23,"IMP","C22",25,62,"-","0.597","-"
"1446",980137360,"2022-04-15T22:00:00Z","1899-12-31T20:58:21Z","FO",3873,"recovery",10,23,"IMP","C22",203,419,"-","0.516","-"
"1447",980148680,"2022-04-15T22:00:00Z","1899-12-31T20:58:32Z","FO",3874,"recovery_scraped",10,23,"IMP","C22",220,658,"-","0.666","-"
"1448",980164180,"2022-04-15T22:00:00Z","1899-12-31T20:58:48Z","FO",3876,"recovery",10,23,"IMP","C27",271,835,"-","0.675","-"
"1449",980179380,"2022-04-15T22:00:00Z","1899-12-31T20:59:03Z","FO",3877,"recovery",10,23,"IMP","C27",407,1453,"-","0.720","-"
"1450",980187460,"2022-04-15T22:00:00Z","1899-12-31T20:59:11Z","FO",3878,"recovery",10,23,"IMP","C27",106,456,"-","0.768","-"
"1451",980194050,"2022-04-15T22:00:00Z","1899-12-31T20:59:18Z","FO",3879,"recovery",10,23,"IMP","C27",108,354,"-","0.695","-"
"1452",980205280,"2022-04-15T22:00:00Z","1899-12-31T20:59:29Z","FO",3880,"recovery_scraped",10,23,"IMP","C27",186,688,"-","0.730","-"
"1453",980220640,"2022-04-15T22:00:00Z","1899-12-31T20:59:44Z","FO",3882,"recovery",10,23,"IMP","C29",183,554,"-","0.670","-"
"1454",980229720,"2022-04-15T22:00:00Z","1899-12-31T20:59:53Z","FO",3883,"recovery",10,23,"IMP","C29",329,1016,"-","0.676","-"
"1455",980238220,"2022-04-15T22:00:00Z","1899-12-31T21:00:02Z","FO",3884,"recovery",10,23,"IMP","C29",273,1038,"-","0.737","-"
"1456",980244440,"2022-04-15T22:00:00Z","1899-12-31T21:00:08Z","FO",3885,"recovery",10,23,"IMP","C29",157,459,"-","0.658","-"
"1457",980257320,"2022-04-15T22:00:00Z","1899-12-31T21:00:21Z","FO",3886,"recovery_scraped",10,23,"IMP","C29",217,723,"-","0.700","-"
"1458",980273820,"2022-04-15T22:00:00Z","1899-12-31T21:00:37Z","FO",3888,"recovery",10,23,"IMP","C31",150,397,"-","0.622","-"
"1459",980280900,"2022-04-15T22:00:00Z","1899-12-31T21:00:44Z","FO",3889,"recovery",10,23,"IMP","C31",94,197,"-","0.523","-"
"1460",980290260,"2022-04-15T22:00:00Z","1899-12-31T21:00:54Z","FO",3890,"recovery",10,23,"IMP","C31",256,791,"-","0.676","-"
"1461",980296100,"2022-04-15T22:00:00Z","1899-12-31T21:01:00Z","FO",3891,"recovery",10,23,"IMP","C31",135,514,"-","0.737","-"
"1462",980305960,"2022-04-15T22:00:00Z","1899-12-31T21:01:09Z","FO",3892,"recovery_scraped",10,23,"IMP","C31",185,1100,"-","0.832","-"
"1463",980319840,"2022-04-15T22:00:00Z","1899-12-31T21:01:23Z","FO",3894,"recovery",10,23,"IMP","C32",188,669,"-","0.719","-"
"1464",980328060,"2022-04-15T22:00:00Z","1899-12-31T21:01:32Z","FO",3895,"recovery",10,23,"IMP","C32",49,230,"-","0.787","-"
"1465",980337060,"2022-04-15T22:00:00Z","1899-12-31T21:01:41Z","FO",3896,"recovery",10,23,"IMP","C32",102,388,"-","0.737","-"
"1466",980343740,"2022-04-15T22:00:00Z","1899-12-31T21:01:47Z","FO",3897,"recovery",10,23,"IMP","C32",136,349,"-","0.610","-"
"1467",980352280,"2022-04-15T22:00:00Z","1899-12-31T21:01:56Z","FO",3898,"recovery_scraped",10,23,"IMP","C32",150,713,"-","0.790","-"
"1468",980364620,"2022-04-15T22:00:00Z","1899-12-31T21:02:08Z","FO",3900,"recovery",10,23,"IMP","C34",148,442,"-","0.665","-"
"1469",980372780,"2022-04-15T22:00:00Z","1899-12-31T21:02:16Z","FO",3901,"recovery",10,23,"IMP","C34",82,324,"-","0.747","-"
"1470",980381380,"2022-04-15T22:00:00Z","1899-12-31T21:02:25Z","FO",3902,"recovery",10,23,"IMP","C34",177,619,"-","0.714","-"
"1471",980387660,"2022-04-15T22:00:00Z","1899-12-31T21:02:31Z","FO",3903,"recovery",10,23,"IMP","C34",116,433,"-","0.732","-"
"1472",980401480,"2022-04-15T22:00:00Z","1899-12-31T21:02:45Z","FO",3904,"recovery_scraped",10,23,"IMP","C34",287,1033,"-","0.722","-"
"1473",980425120,"2022-04-15T22:00:00Z","1899-12-31T21:03:09Z","FO",3906,"recovery",10,23,"IMP","C36",126,530,"-","0.762","-"
"1474",980435420,"2022-04-15T22:00:00Z","1899-12-31T21:03:19Z","FO",3907,"recovery",10,23,"IMP","C36",95,169,"-","0.438","-"
"1475",980444940,"2022-04-15T22:00:00Z","1899-12-31T21:03:28Z","FO",3908,"recovery",10,23,"IMP","C36",70,253,"-","0.723","-"
"1476",980450920,"2022-04-15T22:00:00Z","1899-12-31T21:03:34Z","FO",3909,"recovery",10,23,"IMP","C36",118,594,"-","0.801","-"
"1477",980464420,"2022-04-15T22:00:00Z","1899-12-31T21:03:48Z","FO",3910,"recovery_scraped",10,23,"IMP","C36",277,941,"-","0.706","-"
"1478",980480540,"2022-04-15T22:00:00Z","1899-12-31T21:04:04Z","FO",3912,"recovery",10,23,"IMP","C37",223,487,"-","0.542","-"
"1479",980489300,"2022-04-15T22:00:00Z","1899-12-31T21:04:13Z","FO",3913,"recovery",10,23,"IMP","C37",563,1874,"-","0.700","-"
"1480",980497060,"2022-04-15T22:00:00Z","1899-12-31T21:04:21Z","FO",3914,"recovery",10,23,"IMP","C37",88,267,"-","0.670","-"
"1481",980504680,"2022-04-15T22:00:00Z","1899-12-31T21:04:28Z","FO",3915,"recovery",10,23,"IMP","C37",99,363,"-","0.727","-"
"1482",980512050,"2022-04-15T22:00:00Z","1899-12-31T21:04:36Z","FO",3916,"recovery_scraped",10,23,"IMP","C37",148,566,"-","0.739","-"
"1483",980527220,"2022-04-15T22:00:00Z","1899-12-31T21:04:51Z","FO",3918,"recovery",10,23,"IMP","C41",175,765,"-","0.771","-"
"1484",980534080,"2022-04-15T22:00:00Z","1899-12-31T21:04:58Z","FO",3919,"recovery",10,23,"IMP","C41",25,94,"-","0.734","-"
"1485",980544340,"2022-04-15T22:00:00Z","1899-12-31T21:05:08Z","FO",3920,"recovery",10,23,"IMP","C41",113,373,"-","0.697","-"
"1486",980550700,"2022-04-15T22:00:00Z","1899-12-31T21:05:14Z","FO",3921,"recovery",10,23,"IMP","C41",98,295,"-","0.668","-"
"1487",980559980,"2022-04-15T22:00:00Z","1899-12-31T21:05:23Z","FO",3922,"recovery_scraped",10,23,"IMP","C41",326,1295,"-","0.748","-"
"1488",980576980,"2022-04-15T22:00:00Z","1899-12-31T21:05:40Z","FO",3924,"recovery",10,23,"IMP","C42",183,570,"-","0.679","-"
"1489",980582820,"2022-04-15T22:00:00Z","1899-12-31T21:05:46Z","FO",3925,"recovery",10,23,"IMP","C42",106,471,"-","0.775","-"
"1490",980591050,"2022-04-15T22:00:00Z","1899-12-31T21:05:55Z","FO",3926,"recovery",10,23,"IMP","C42",71,361,"-","0.803","-"
"1491",980597860,"2022-04-15T22:00:00Z","1899-12-31T21:06:01Z","FO",3927,"recovery",10,23,"IMP","C42",78,224,"-","0.652","-"
"1492",980607600,"2022-04-15T22:00:00Z","1899-12-31T21:06:11Z","FO",3928,"recovery_scraped",10,23,"IMP","C42",223,858,"-","0.740","-"
"1493",980624660,"2022-04-15T22:00:00Z","1899-12-31T21:06:28Z","FO",3930,"recovery",10,23,"IMP","C44",139,378,"-","0.632","-"
"1494",980630780,"2022-04-15T22:00:00Z","1899-12-31T21:06:34Z","FO",3931,"recovery",10,23,"IMP","C44",34,67,"-","0.493","-"
"1495",980639860,"2022-04-15T22:00:00Z","1899-12-31T21:06:43Z","FO",3932,"recovery",10,23,"IMP","C44",80,261,"-","0.693","-"
"1496",980645980,"2022-04-15T22:00:00Z","1899-12-31T21:06:49Z","FO",3933,"recovery",10,23,"IMP","C44",159,594,"-","0.732","-"
"1497",980656140,"2022-04-15T22:00:00Z","1899-12-31T21:07:00Z","FO",3934,"recovery_scraped",10,23,"IMP","C44",153,528,"-","0.710","-"
"1498",980669180,"2022-04-15T22:00:00Z","1899-12-31T21:07:13Z","FO",3936,"recovery",10,23,"IMP","C45",131,443,"-","0.704","-"
"1499",980675800,"2022-04-15T22:00:00Z","1899-12-31T21:07:19Z","FO",3937,"recovery",10,23,"IMP","C45",123,281,"-","0.562","-"
"1500",980683500,"2022-04-15T22:00:00Z","1899-12-31T21:07:27Z","FO",3938,"recovery",10,23,"IMP","C45",72,224,"-","0.679","-"
"1501",980689800,"2022-04-15T22:00:00Z","1899-12-31T21:07:33Z","FO",3939,"recovery",10,23,"IMP","C45",85,327,"-","0.740","-"
"1502",980699880,"2022-04-15T22:00:00Z","1899-12-31T21:07:43Z","FO",3940,"recovery_scraped",10,23,"IMP","C45",188,1111,"-","0.831","-"
"1503",980716200,"2022-04-15T22:00:00Z","1899-12-31T21:08:00Z","FO",3942,"recovery",10,23,"IMP","C46",138,494,"-","0.721","-"
"1504",980721840,"2022-04-15T22:00:00Z","1899-12-31T21:08:05Z","FO",3943,"recovery",10,23,"IMP","C46",122,154,"-","0.208","-"
"1505",980729420,"2022-04-15T22:00:00Z","1899-12-31T21:08:13Z","FO",3944,"recovery",10,23,"IMP","C46",216,853,"-","0.747","-"
"1506",980736050,"2022-04-15T22:00:00Z","1899-12-31T21:08:20Z","FO",3945,"recovery",10,23,"IMP","C46",109,280,"-","0.611","-"
"1507",980745580,"2022-04-15T22:00:00Z","1899-12-31T21:08:29Z","FO",3946,"recovery_scraped",10,23,"IMP","C46",248,998,"-","0.752","-"
"1508",980768380,"2022-04-15T22:00:00Z","1899-12-31T21:08:52Z","FO",3949,"recovery",10,23,"IMP","C52",176,223,"-","0.211","-"
"1509",980774320,"2022-04-15T22:00:00Z","1899-12-31T21:08:58Z","FO",3950,"recovery",10,23,"IMP","C52",109,511,"-","0.787","-"
